presion,alture,altitud_sobre_nivel_mar,hora,visible_image,thermal_image
0,0,0,2023-05-26 14:47:02.029539,images/b'flir_thermal_16gray_2023_05_26_14_47_21_071557'.jpg,images/b'flir_visible_image_2023_05_26_14_47_21_071557'.tiff
0,0,0,2023-05-26 14:47:02.029539,,
0,0,0,2023-05-26 14:47:02.029539,images/b'flir_thermal_16gray_2023_05_26_14_47_21_226940'.jpg,images/b'flir_visible_image_2023_05_26_14_47_21_226940'.tiff
0,0,0,2023-05-26 14:47:02.029539,,
0,0,0,2023-05-26 14:47:02.029539,images/b'flir_thermal_16gray_2023_05_26_14_47_21_378611'.jpg,images/b'flir_visible_image_2023_05_26_14_47_21_378611'.tiff
0,0,0,2023-05-26 14:47:02.029539,,
0,0,0,2023-05-26 14:47:02.029539,images/b'flir_thermal_16gray_2023_05_26_14_47_21_564359'.jpg,images/b'flir_visible_image_2023_05_26_14_47_21_564359'.tiff
0,0,0,2023-05-26 14:47:02.029539,,
0,0,0,2023-05-26 14:47:02.029539,images/b'flir_thermal_16gray_2023_05_26_14_47_21_799933'.jpg,images/b'flir_visible_image_2023_05_26_14_47_21_799933'.tiff
0,0,0,2023-05-26 14:47:02.029539,,
